,Date,Location,Demographic_Category,census,Not_Vaccinated,Administered_Dose1,Series_Complete_Yes
34417,2021-12-17,16,12,1641967.0,1403935.0,238032.0,134688.0
34418,2021-12-17,18,32,18368.0,18368.0,0.0,0.0
34419,2021-12-17,6,32,50289.0,50289.0,0.0,0.0
34420,2021-12-17,54,41,190962.0,-2319.0,193281.0,177028.0
34421,2021-12-17,32,41,269612.0,52098.0,217514.0,198792.0
34422,2021-12-17,34,3,9478.0,872.0,8606.0,7442.0
34423,2021-12-17,51,3,1317952.0,574142.0,743810.0,662743.0
34424,2021-12-17,45,36,67598.0,16065.0,51533.0,44531.0
34425,2021-12-17,38,36,173842.0,36524.0,137318.0,127811.0
34426,2021-12-17,29,40,1422294.0,148226.0,1274068.0,1094871.0
34427,2021-12-17,7,40,883489.0,231689.0,651800.0,593602.0
34428,2021-12-17,28,11,132041.0,132041.0,0.0,0.0
34429,2021-12-17,49,11,55280.0,55280.0,0.0,0.0
34430,2021-12-17,47,39,761087.0,268164.0,492923.0,429759.0
34431,2021-12-17,52,39,720245.0,84512.0,635733.0,537015.0
34432,2021-12-17,27,1,568721.0,135597.0,433124.0,382532.0
34433,2021-12-17,21,1,121259.0,23647.0,97612.0,78494.0
34434,2021-12-17,4,42,205416.0,-13092.0,218508.0,186630.0
34435,2021-12-17,3,42,1873175.0,20764.0,1852411.0,1628715.0
34436,2021-12-17,9,16,62816.0,-86.0,62902.0,55290.0
34437,2021-12-17,12,26,136014.0,89587.0,46427.0,29585.0
34438,2021-12-17,42,14,91588.0,5949.0,85639.0,78691.0
34439,2021-12-17,48,14,1062037.0,63123.0,998914.0,878057.0
34440,2021-12-17,5,28,118874.0,6006.0,112868.0,99852.0
34441,2021-12-17,23,28,52521.0,27171.0,25350.0,21369.0
34442,2021-12-17,33,2,123518.0,3702.0,119816.0,104764.0
34443,2021-12-17,51,2,204030.0,-8880.0,212910.0,194096.0
34444,2021-12-17,58,16,717313.0,196344.0,520969.0,440829.0
34445,2021-12-17,14,16,20572562.0,3449596.0,17122966.0,15136175.0
34446,2021-12-17,42,36,70478.0,15843.0,54635.0,50424.0
34447,2021-12-17,8,36,3559549.0,310434.0,3249115.0,2942880.0
34448,2021-12-17,1,14,285265.0,-36225.0,321490.0,283141.0
34449,2021-12-17,6,14,635132.0,-25207.0,660339.0,540419.0
34450,2021-12-17,13,1,301397.0,125252.0,176145.0,145613.0
34451,2021-12-17,43,1,258448.0,30507.0,227941.0,196913.0
34452,2021-12-17,13,37,2235309.0,855608.0,1379701.0,1185771.0
34453,2021-12-17,9,37,337474.0,16177.0,321297.0,275081.0
34454,2021-12-17,21,30,94941.0,94941.0,0.0,0.0
34455,2021-12-17,22,30,1015624.0,1015624.0,0.0,0.0
34456,2021-12-17,25,11,57352.0,57352.0,0.0,0.0
34457,2021-12-17,14,11,3749062.0,3749062.0,0.0,0.0
34458,2021-12-17,50,46,6524.0,1792.0,4732.0,4059.0
34459,2021-12-17,58,46,516398.0,228660.0,287738.0,229864.0
34460,2021-12-17,2,32,122411.0,122411.0,0.0,0.0
34461,2021-12-17,9,32,10927.0,10927.0,0.0,0.0
34462,2021-12-17,26,12,97521.0,70456.0,27065.0,14678.0
34463,2021-12-17,29,12,723069.0,483221.0,239848.0,161724.0
34464,2021-12-17,2,31,5100264.0,1430251.0,3670013.0,2782616.0
34465,2021-12-17,21,31,1544827.0,502107.0,1042720.0,852278.0
34466,2021-12-17,8,18,3028683.0,751763.0,2276920.0,2024377.0
34467,2021-12-17,59,18,9840.0,7721.0,2119.0,1365.0
34468,2021-12-17,45,2,21979.0,961.0,21018.0,17724.0
34469,2021-12-17,32,2,131090.0,-2017.0,133107.0,121762.0
34470,2021-12-17,42,39,89823.0,26549.0,63274.0,57193.0
34471,2021-12-17,8,39,4542838.0,1052539.0,3490299.0,3087614.0
34472,2021-12-17,21,42,262446.0,9334.0,253112.0,213385.0
34473,2021-12-17,56,42,478686.0,40976.0,437710.0,378451.0
34474,2021-12-17,13,5,160819.0,160819.0,0.0,0.0
34475,2021-12-17,37,5,129428.0,129428.0,0.0,0.0
34476,2021-12-17,37,41,378163.0,67522.0,310641.0,281139.0
34477,2021-12-17,48,41,356950.0,120499.0,236451.0,203413.0
34478,2021-12-17,22,18,2505042.0,876096.0,1628946.0,1320597.0
34479,2021-12-17,2,18,798150.0,347387.0,450763.0,368774.0
34480,2021-12-17,51,40,1300789.0,197151.0,1103638.0,1009688.0
34481,2021-12-17,48,40,972679.0,312900.0,659779.0,559156.0
34482,2021-12-17,11,17,17906.0,17906.0,0.0,0.0
34483,2021-12-17,30,17,33430.0,33430.0,0.0,0.0
34484,2021-12-17,22,7,3121340.0,847847.0,2273493.0,1949510.0
34485,2021-12-17,50,7,12344.0,5035.0,7309.0,6421.0
34486,2021-12-17,35,4,55843.0,55843.0,0.0,0.0
34487,2021-12-17,46,4,17959.0,17959.0,0.0,0.0
34488,2021-12-17,21,9,395465.0,76031.0,319434.0,263765.0
34489,2021-12-17,15,9,361158.0,97443.0,263715.0,242989.0
34490,2021-12-17,5,33,41437.0,41437.0,0.0,0.0
34491,2021-12-17,38,44,81414.0,36827.0,44587.0,39798.0
34492,2021-12-17,8,17,1458414.0,1458414.0,0.0,0.0
34493,2021-12-17,4,17,74633.0,74633.0,0.0,0.0
34494,2021-12-17,36,40,480801.0,185984.0,294817.0,250970.0
34495,2021-12-17,21,40,523473.0,126914.0,396559.0,325111.0
34496,2021-12-17,34,15,3192.0,1258.0,1934.0,35.0
34497,2021-12-17,49,15,221470.0,192676.0,28794.0,16091.0
34498,2021-12-17,60,10,154021.0,52236.0,101785.0,89609.0
34499,2021-12-17,57,10,330720.0,73191.0,257529.0,227363.0
34500,2021-12-17,55,27,565312.0,106145.0,459167.0,387673.0
34501,2021-12-17,37,27,1053928.0,121677.0,932251.0,850965.0
34502,2021-12-17,21,21,289558.0,35393.0,254165.0,213337.0
34503,2021-12-17,42,21,65688.0,13174.0,52514.0,48895.0
34504,2021-12-17,22,8,1198057.0,48002.0,1150055.0,1037175.0
34505,2021-12-17,40,8,5606.0,-559.0,6165.0,5826.0
34506,2021-12-17,50,19,17699.0,4943.0,12756.0,11447.0
34507,2021-12-17,58,19,1751826.0,656740.0,1095086.0,906082.0
34508,2021-12-17,27,44,501874.0,186460.0,315414.0,286686.0
34509,2021-12-17,1,44,46045.0,14310.0,31735.0,28876.0
34510,2021-12-17,18,5,35733.0,35733.0,0.0,0.0
34511,2021-12-17,55,5,73361.0,73361.0,0.0,0.0
34512,2021-12-17,29,29,,,168.0,55.0
34513,2021-12-17,51,29,,,326.0,48.0
34514,2021-12-17,56,45,90924.0,90924.0,0.0,0.0
34515,2021-12-17,4,45,38051.0,38051.0,0.0,0.0
34516,2021-12-17,5,20,707832.0,119960.0,587872.0,532524.0
34517,2021-12-17,53,20,530712.0,189419.0,341293.0,301572.0
34518,2021-12-17,21,13,,,9265.0,6112.0
34519,2021-12-17,47,13,,,22426.0,16489.0
34520,2021-12-17,20,34,330.0,-386.0,716.0,678.0
34521,2021-12-17,32,34,220027.0,5274.0,214753.0,198332.0
34522,2021-12-17,2,6,766736.0,-150459.0,917195.0,658162.0
34523,2021-12-17,26,6,116564.0,-10025.0,126589.0,107281.0
34524,2021-12-17,57,21,949855.0,-1843.0,951698.0,832940.0
34525,2021-12-17,49,21,533304.0,97543.0,435761.0,381041.0
34526,2021-12-17,57,16,579454.0,28341.0,551113.0,481112.0
34527,2021-12-17,60,16,191071.0,29094.0,161977.0,149627.0
34528,2021-12-17,59,38,529.0,413.0,116.0,103.0
34529,2021-12-17,39,11,132816.0,132816.0,0.0,0.0
34530,2021-12-17,9,10,35504.0,4633.0,30871.0,27275.0
34531,2021-12-17,40,10,7979.0,461.0,7518.0,6646.0
34532,2021-12-17,6,2,111886.0,-3469.0,115355.0,93772.0
34533,2021-12-17,36,2,78824.0,7342.0,71482.0,65174.0
34534,2021-12-17,14,40,54369739.0,11383032.0,42986707.0,37432817.0
34535,2021-12-17,26,40,204992.0,36015.0,168977.0,142934.0
34536,2021-12-17,58,42,855303.0,75650.0,779653.0,683461.0
34537,2021-12-17,14,42,30397724.0,628401.0,29769323.0,26406027.0
34538,2021-12-17,45,39,89087.0,39329.0,49758.0,42609.0
34539,2021-12-17,9,39,109105.0,14000.0,95105.0,80241.0
34540,2021-12-17,20,35,1200.0,-165.0,1365.0,1305.0
34541,2021-12-17,27,35,1176033.0,39822.0,1136211.0,1057116.0
34542,2021-12-17,16,18,1448220.0,548378.0,899842.0,746142.0
34543,2021-12-17,37,18,436844.0,141699.0,295145.0,265253.0
34544,2021-12-17,35,12,276286.0,221801.0,54485.0,32815.0
34545,2021-12-17,7,12,492146.0,376720.0,115426.0,77316.0
34546,2021-12-17,56,14,849837.0,51923.0,797914.0,683331.0
34547,2021-12-17,40,14,16061.0,-1439.0,17500.0,16568.0
34548,2021-12-17,7,17,202872.0,202872.0,0.0,0.0
34549,2021-12-17,44,17,346569.0,346569.0,0.0,0.0
34550,2021-12-17,33,32,55202.0,55202.0,0.0,0.0
34551,2021-12-17,37,32,65875.0,65875.0,0.0,0.0
34552,2021-12-17,3,30,576910.0,576910.0,0.0,0.0
34553,2021-12-17,51,30,214657.0,214657.0,0.0,0.0
34554,2021-12-17,6,5,97927.0,97927.0,0.0,0.0
34555,2021-12-17,26,5,24346.0,24346.0,0.0,0.0
34556,2021-12-17,48,31,3012662.0,1211048.0,1801614.0,1531906.0
34557,2021-12-17,29,31,4200257.0,937272.0,3262985.0,2798579.0
34558,2021-12-17,59,36,3783.0,1440.0,2343.0,2141.0
34559,2021-12-17,3,36,1862305.0,85667.0,1776638.0,1592035.0
34560,2021-12-17,10,41,107318.0,40245.0,67073.0,60508.0
34561,2021-12-17,12,41,210455.0,14858.0,195597.0,170073.0
34562,2021-12-17,44,11,107556.0,107556.0,0.0,0.0
34563,2021-12-17,15,11,37069.0,37069.0,0.0,0.0
34564,2021-12-17,46,7,82026.0,20599.0,61427.0,49557.0
34565,2021-12-17,7,7,545614.0,154867.0,390747.0,353094.0
34566,2021-12-17,55,37,949395.0,319112.0,630283.0,511326.0
34567,2021-12-17,28,37,3665905.0,1426025.0,2239880.0,2046159.0
34568,2021-12-17,48,1,274626.0,104613.0,170013.0,140280.0
34569,2021-12-17,34,1,2789.0,407.0,2382.0,2140.0
34570,2021-12-17,21,16,196045.0,34702.0,161343.0,133468.0
34571,2021-12-17,31,16,41969.0,-7230.0,49199.0,38965.0
34572,2021-12-17,17,46,3005.0,702.0,2303.0,2131.0
34573,2021-12-17,12,46,174772.0,34726.0,140046.0,116691.0
34574,2021-12-17,6,9,463525.0,106130.0,357395.0,295138.0
34575,2021-12-17,34,9,5386.0,-941.0,6327.0,5568.0
34576,2021-12-17,36,15,137992.0,128355.0,9637.0,4784.0
34577,2021-12-17,53,15,46317.0,37653.0,8664.0,5526.0
34578,2021-12-17,18,33,45418.0,45418.0,0.0,0.0
34579,2021-12-17,30,33,27183.0,27183.0,0.0,0.0
34580,2021-12-17,43,35,561582.0,-32842.0,594424.0,538952.0
34581,2021-12-17,52,35,673305.0,-115306.0,788611.0,642313.0
34582,2021-12-17,58,43,590953.0,54197.0,536756.0,471286.0
34583,2021-12-17,4,43,153123.0,-6793.0,159916.0,136359.0
34584,2021-12-17,44,25,566442.0,566442.0,0.0,0.0
34585,2021-12-17,52,25,357362.0,357362.0,0.0,0.0
34586,2021-12-17,44,29,,,81.0,15.0
34587,2021-12-17,58,29,,,118.0,29.0
34588,2021-12-17,52,20,3546935.0,325471.0,3221464.0,2691763.0
34589,2021-12-17,36,20,1533857.0,631168.0,902689.0,792808.0
34590,2021-12-17,46,27,165722.0,16633.0,149089.0,123798.0
34591,2021-12-17,35,27,535402.0,75255.0,460147.0,403674.0
34592,2021-12-17,40,44,8793.0,1285.0,7508.0,6632.0
34593,2021-12-17,48,44,239693.0,128158.0,111535.0,94852.0
34594,2021-12-17,31,45,13459.0,13459.0,0.0,0.0
34595,2021-12-17,40,45,4877.0,4877.0,0.0,0.0
34596,2021-12-17,27,34,547812.0,14888.0,532924.0,493509.0
34597,2021-12-17,45,34,33343.0,-380.0,33723.0,28432.0
34598,2021-12-17,47,7,712987.0,215215.0,497772.0,437584.0
34599,2021-12-17,52,7,719010.0,28031.0,690979.0,582509.0
34600,2021-12-17,13,8,365024.0,35035.0,329989.0,304694.0
34601,2021-12-17,11,8,38979.0,-4545.0,43524.0,39713.0
34602,2021-12-17,31,38,23019.0,-395.0,23414.0,19295.0
34603,2021-12-17,11,38,28483.0,-1986.0,30469.0,27690.0
34604,2021-12-17,34,26,3001.0,1074.0,1927.0,38.0
34605,2021-12-17,16,26,803250.0,685305.0,117945.0,66672.0
34606,2021-12-17,6,6,284082.0,-15986.0,300068.0,243442.0
34607,2021-12-17,29,6,602925.0,-44404.0,647329.0,556453.0
34608,2021-12-17,51,21,717430.0,71528.0,645902.0,600889.0
34609,2021-12-17,18,21,188536.0,41177.0,147359.0,134667.0
34610,2021-12-17,56,13,,,12830.0,8941.0
34611,2021-12-17,25,13,,,16786.0,11549.0
34612,2021-12-17,18,19,275032.0,115574.0,159458.0,140607.0
34613,2021-12-17,33,19,713132.0,271511.0,441621.0,381372.0
34614,2021-12-17,12,4,54573.0,54573.0,0.0,0.0
34615,2021-12-17,50,4,2803.0,2803.0,0.0,0.0
34616,2021-12-17,45,28,82822.0,39320.0,43502.0,36810.0
34617,2021-12-17,34,28,5554.0,545.0,5009.0,4471.0
34618,2021-12-17,8,3,8833526.0,1787892.0,7045634.0,6245524.0
34619,2021-12-17,20,3,5175.0,-387.0,5562.0,4776.0
34620,2021-12-17,25,43,298488.0,41923.0,256565.0,242215.0
34621,2021-12-17,42,43,30288.0,2868.0,27420.0,25040.0
34622,2021-12-17,14,32,3925376.0,3925376.0,0.0,0.0
34623,2021-12-17,55,32,37608.0,37608.0,0.0,0.0
34624,2021-12-17,55,25,188464.0,188464.0,0.0,0.0
34625,2021-12-17,15,25,195636.0,195636.0,0.0,0.0
34626,2021-12-17,33,26,189504.0,160102.0,29402.0,17889.0
34627,2021-12-17,49,26,214806.0,186066.0,28740.0,16167.0
34628,2021-12-17,30,3,188454.0,49924.0,138530.0,114046.0
34629,2021-12-17,38,3,385342.0,112065.0,273277.0,243298.0
34630,2021-12-17,35,30,94754.0,94754.0,0.0,0.0
34631,2021-12-17,56,30,149715.0,149715.0,0.0,0.0
34632,2021-12-17,23,31,294730.0,139895.0,154835.0,136894.0
34633,2021-12-17,39,13,,,320158.0,228734.0
34634,2021-12-17,23,29,,,0.0,0.0
34635,2021-12-17,21,29,,,19.0,0.0
34636,2021-12-17,33,30,139914.0,139914.0,0.0,0.0
34637,2021-12-17,47,20,3661420.0,1126049.0,2535371.0,2240470.0
34638,2021-12-17,40,27,27742.0,-3541.0,31283.0,29463.0
34639,2021-12-17,28,27,2338545.0,564473.0,1774072.0,1672502.0
34640,2021-12-17,29,35,802291.0,-54103.0,856394.0,747818.0
34641,2021-12-17,31,35,50219.0,-9760.0,59979.0,50031.0
34642,2021-12-17,40,28,19010.0,223.0,18787.0,16870.0
34643,2021-12-17,57,28,753634.0,81968.0,671666.0,567306.0
34644,2021-12-17,59,37,26075.0,12572.0,13503.0,12088.0
34645,2021-12-17,3,37,6494363.0,489821.0,6004542.0,5188200.0
34646,2021-12-17,38,12,186120.0,144772.0,41348.0,26233.0
34647,2021-12-17,32,12,342157.0,243694.0,98463.0,62914.0
34648,2021-12-17,45,1,39059.0,18269.0,20790.0,17541.0
34649,2021-12-17,37,1,251011.0,40777.0,210234.0,182957.0
34650,2021-12-17,17,38,365.0,58.0,307.0,287.0
34651,2021-12-17,21,38,103825.0,5533.0,98292.0,82420.0
34652,2021-12-17,47,36,627566.0,109598.0,517968.0,466817.0
34653,2021-12-17,53,36,102680.0,29724.0,72956.0,65241.0
34654,2021-12-17,8,33,1163631.0,1163631.0,0.0,0.0
34655,2021-12-17,38,33,63556.0,63556.0,0.0,0.0
34656,2021-12-17,51,39,662656.0,311859.0,350797.0,312706.0
34657,2021-12-17,37,39,698390.0,157113.0,541277.0,480466.0
34658,2021-12-17,58,8,505050.0,33521.0,471529.0,411677.0
34659,2021-12-17,27,8,628221.0,27684.0,600537.0,561680.0
34660,2021-12-17,9,46,54500.0,11301.0,43199.0,36006.0
34661,2021-12-17,12,45,56970.0,56970.0,0.0,0.0
34662,2021-12-17,13,41,417649.0,153887.0,263762.0,229671.0
34663,2021-12-17,53,41,60864.0,21707.0,39157.0,34583.0
34664,2021-12-17,4,31,1037432.0,235002.0,802430.0,661537.0
34665,2021-12-17,17,31,27520.0,4887.0,22633.0,20505.0
34666,2021-12-17,14,30,10094777.0,10094777.0,0.0,0.0
34667,2021-12-17,45,30,27791.0,27791.0,0.0,0.0
34668,2021-12-17,34,12,6193.0,2324.0,3869.0,73.0
34669,2021-12-17,60,12,365898.0,276588.0,89310.0,54529.0
34670,2021-12-17,54,25,117482.0,117482.0,0.0,0.0
34671,2021-12-17,59,25,8543.0,8543.0,0.0,0.0
34672,2021-12-17,20,2,180.0,-1.0,181.0,178.0
34673,2021-12-17,35,2,83723.0,-1285.0,85008.0,75151.0
34674,2021-12-17,50,43,999.0,278.0,721.0,652.0
34675,2021-12-17,57,43,642669.0,-3943.0,646612.0,548779.0
34676,2021-12-17,48,32,73304.0,73304.0,0.0,0.0
34677,2021-12-17,35,32,36628.0,36628.0,0.0,0.0
34678,2021-12-17,30,7,94395.0,22016.0,72379.0,59548.0
34679,2021-12-17,20,7,1979.0,-300.0,2279.0,1856.0
34680,2021-12-17,30,1,40925.0,9565.0,31360.0,25827.0
34681,2021-12-17,51,1,321657.0,135001.0,186656.0,164822.0
34682,2021-12-17,59,42,1891.0,1212.0,679.0,602.0
34683,2021-12-17,34,42,1753.0,204.0,1549.0,1423.0
34684,2021-12-17,34,40,7559.0,117.0,7442.0,6479.0
34685,2021-12-17,18,40,266939.0,94665.0,172274.0,151822.0
34686,2021-12-17,56,46,226134.0,122867.0,103267.0,78206.0
34687,2021-12-17,52,46,342132.0,69725.0,272407.0,224767.0
34688,2021-12-17,15,37,961581.0,306561.0,655020.0,594848.0
34689,2021-12-17,16,37,6740370.0,1597609.0,5142761.0,4369221.0
34690,2021-12-17,42,3,170009.0,45312.0,124697.0,112548.0
34691,2021-12-17,59,3,18024.0,9467.0,8557.0,7577.0
34692,2021-12-17,47,14,1308633.0,66823.0,1241810.0,1122698.0
34693,2021-12-17,53,14,206437.0,11550.0,194887.0,176419.0
34694,2021-12-17,36,41,172641.0,64530.0,108111.0,93529.0
34695,2021-12-17,57,41,562984.0,50378.0,512606.0,442019.0
34696,2021-12-17,41,36,10766.0,1904.0,8862.0,7607.0
34697,2021-12-17,51,36,629457.0,167204.0,462253.0,431497.0
34698,2021-12-17,22,16,1872959.0,337290.0,1535669.0,1352939.0
34699,2021-12-17,10,16,104413.0,33729.0,70684.0,64000.0
34700,2021-12-17,3,28,1762544.0,204917.0,1557627.0,1322579.0
34701,2021-12-17,9,28,109551.0,16849.0,92702.0,77643.0
34702,2021-12-17,41,11,1261.0,1261.0,0.0,0.0
34703,2021-12-17,48,11,69842.0,69842.0,0.0,0.0
34704,2021-12-17,29,20,4335262.0,757899.0,3577363.0,3086444.0
34705,2021-12-17,27,20,6445263.0,1776419.0,4668844.0,4271105.0
34706,2021-12-17,40,5,6284.0,6284.0,0.0,0.0
34707,2021-12-17,46,5,24112.0,24112.0,0.0,0.0
34708,2021-12-17,33,18,341365.0,179472.0,161893.0,139370.0
34709,2021-12-17,39,18,914154.0,348132.0,566022.0,476095.0
34710,2021-12-17,36,8,155893.0,13957.0,141936.0,131830.0
34711,2021-12-17,6,8,195854.0,-10887.0,206741.0,169444.0
34712,2021-12-17,38,45,41367.0,41367.0,0.0,0.0
34713,2021-12-17,27,45,233761.0,233761.0,0.0,0.0
34714,2021-12-17,51,14,1085743.0,83842.0,1001901.0,936988.0
34715,2021-12-17,43,14,959396.0,-27754.0,987150.0,895692.0
34716,2021-12-17,25,4,90740.0,90740.0,0.0,0.0
34717,2021-12-17,53,4,18604.0,18604.0,0.0,0.0
34718,2021-12-17,29,10,309894.0,64500.0,245394.0,219460.0
34719,2021-12-17,39,10,446079.0,163168.0,282911.0,238314.0
34720,2021-12-17,57,9,1142438.0,72514.0,1069924.0,927641.0
34721,2021-12-17,30,9,110412.0,16221.0,94191.0,80013.0
34722,2021-12-17,5,13,,,5432.0,3500.0
34723,2021-12-17,51,13,,,32717.0,23842.0
34724,2021-12-17,7,10,216785.0,91934.0,124851.0,111431.0
34725,2021-12-17,16,10,710279.0,253979.0,456300.0,379404.0
34726,2021-12-17,59,6,1841.0,1121.0,720.0,661.0
34727,2021-12-17,13,6,506419.0,34947.0,471472.0,430047.0
34728,2021-12-17,23,17,21657.0,21657.0,0.0,0.0
34729,2021-12-17,60,17,151276.0,151276.0,0.0,0.0
34730,2021-12-17,60,19,556364.0,134185.0,422179.0,382301.0
34731,2021-12-17,17,19,7546.0,-1064.0,8610.0,8057.0
34732,2021-12-17,40,11,3039.0,3039.0,0.0,0.0
34733,2021-12-17,52,11,69050.0,69050.0,0.0,0.0
34734,2021-12-17,37,16,359626.0,47959.0,311667.0,284230.0
34735,2021-12-17,42,16,40910.0,9484.0,31426.0,29158.0
34736,2021-12-17,58,21,1037956.0,187901.0,850055.0,739390.0
34737,2021-12-17,23,21,54847.0,15419.0,39428.0,35552.0
34738,2021-12-17,9,44,37121.0,7131.0,29990.0,26267.0
34739,2021-12-17,7,44,227170.0,105543.0,121627.0,108132.0
34740,2021-12-17,16,21,2223256.0,172365.0,2050891.0,1810438.0
34741,2021-12-17,11,21,69738.0,-261.0,69999.0,62657.0
34742,2021-12-17,58,44,443691.0,230804.0,212887.0,164950.0
34743,2021-12-17,28,44,454137.0,254196.0,199941.0,181876.0
34744,2021-12-17,1,15,48937.0,30720.0,18217.0,13215.0
34745,2021-12-17,3,15,794203.0,585176.0,209027.0,121626.0
34746,2021-12-17,9,40,168182.0,2071.0,166111.0,143057.0
34747,2021-12-17,10,40,278702.0,105630.0,173072.0,153622.0
34748,2021-12-17,47,34,350621.0,8120.0,342501.0,307844.0
34749,2021-12-17,41,34,5616.0,637.0,4979.0,4267.0
34750,2021-12-17,1,6,129962.0,-20069.0,150031.0,131119.0
34751,2021-12-17,28,6,902075.0,64831.0,837244.0,790784.0
34752,2021-12-17,53,35,124631.0,6400.0,118231.0,106699.0
34753,2021-12-17,28,35,1189243.0,80819.0,1108424.0,1053329.0
34754,2021-12-17,49,8,308489.0,5131.0,303358.0,263670.0
34755,2021-12-17,26,8,79028.0,-6139.0,85167.0,73453.0
34756,2021-12-17,46,44,36142.0,16657.0,19485.0,14741.0
34757,2021-12-17,3,44,688889.0,183945.0,504944.0,444597.0
34758,2021-12-17,48,21,616540.0,125571.0,490969.0,430087.0
34759,2021-12-17,4,21,203143.0,-1976.0,205119.0,173730.0
34760,2021-12-17,33,45,84712.0,84712.0,0.0,0.0
34761,2021-12-17,8,45,746296.0,746296.0,0.0,0.0
34762,2021-12-17,54,19,479732.0,17762.0,461970.0,419081.0
34763,2021-12-17,20,19,5192.0,-101.0,5293.0,4697.0
34764,2021-12-17,50,28,13093.0,3990.0,9103.0,7826.0
34765,2021-12-17,35,28,294160.0,109200.0,184960.0,155536.0
34766,2021-12-17,45,7,76313.0,25256.0,51057.0,43697.0
34767,2021-12-17,41,7,10231.0,4185.0,6046.0,5109.0
34768,2021-12-17,54,3,594668.0,37189.0,557479.0,505931.0
34769,2021-12-17,22,3,6341615.0,1906572.0,4435043.0,3777967.0
34770,2021-12-17,44,9,1179375.0,371172.0,808203.0,730844.0
34771,2021-12-17,36,9,358519.0,120336.0,238183.0,207526.0
34772,2021-12-17,55,33,91809.0,91809.0,0.0,0.0
34773,2021-12-17,22,33,975267.0,975267.0,0.0,0.0
34774,2021-12-17,44,15,422797.0,336508.0,86289.0,57735.0
34775,2021-12-17,33,15,199392.0,168958.0,30434.0,18453.0
34776,2021-12-17,26,27,311364.0,25459.0,285905.0,246600.0
34777,2021-12-17,19,27,1100939.0,165121.0,935818.0,882136.0
34778,2021-12-17,54,43,313166.0,9686.0,303480.0,270142.0
34779,2021-12-17,11,43,49833.0,-5472.0,55305.0,49552.0
34780,2021-12-17,4,20,1059397.0,185400.0,873997.0,729591.0
34781,2021-12-17,46,20,437902.0,117093.0,320809.0,259850.0
34782,2021-12-17,45,38,31202.0,3463.0,27739.0,24018.0
34783,2021-12-17,58,38,350253.0,42129.0,308124.0,271784.0
34784,2021-12-17,26,26,47424.0,34162.0,13262.0,7140.0
34785,2021-12-17,57,26,366631.0,267817.0,98814.0,60135.0
34786,2021-12-17,43,4,108104.0,108104.0,0.0,0.0
34787,2021-12-17,28,4,205562.0,205562.0,0.0,0.0
34788,2021-12-17,40,29,,,0.0,0.0
34789,2021-12-17,43,29,,,112.0,36.0
34790,2021-12-17,14,25,19743791.0,19743791.0,0.0,0.0
34791,2021-12-17,19,25,351622.0,351622.0,0.0,0.0
34792,2021-12-17,9,34,49699.0,-8958.0,58657.0,51463.0
34793,2021-12-17,59,34,1399.0,782.0,617.0,569.0
34794,2021-12-17,59,13,,,21.0,16.0
34795,2021-12-17,22,13,,,67809.0,47976.0
34796,2021-12-17,15,30,100071.0,100071.0,0.0,0.0
34797,2021-12-17,10,30,59300.0,59300.0,0.0,0.0
34798,2021-12-17,41,12,10199.0,9496.0,703.0,327.0
34799,2021-12-17,8,12,3482242.0,2588362.0,893880.0,561020.0
34800,2021-12-17,26,31,673793.0,178482.0,495311.0,415316.0
34801,2021-12-17,58,31,5160424.0,2110991.0,3049433.0,2537967.0
34802,2021-12-17,32,37,1434874.0,278402.0,1156472.0,1042287.0
34803,2021-12-17,29,37,2850383.0,385234.0,2465149.0,2117619.0
34804,2021-12-17,29,32,101042.0,101042.0,0.0,0.0
34805,2021-12-17,46,32,12287.0,12287.0,0.0,0.0
34806,2021-12-17,26,7,123662.0,23709.0,99953.0,83697.0
34807,2021-12-17,37,7,640481.0,102805.0,537676.0,480048.0
34808,2021-12-17,12,2,111782.0,-14894.0,126676.0,103979.0
34809,2021-12-17,51,2,181544.0,10578.0,170966.0,158088.0
34810,2021-12-17,28,25,690828.0,690828.0,0.0,0.0
34811,2021-12-17,50,25,9499.0,9499.0,0.0,0.0
34812,2021-12-17,38,43,133550.0,6047.0,127503.0,118942.0
34813,2021-12-17,6,43,267082.0,-1015.0,268097.0,220825.0
34814,2021-12-17,51,41,406780.0,156217.0,250563.0,229945.0
34815,2021-12-17,55,41,177807.0,59556.0,118251.0,97551.0
34816,2021-12-17,9,36,105853.0,-2760.0,108613.0,95498.0
34817,2021-12-17,23,36,55308.0,18469.0,36839.0,33091.0
34818,2021-12-17,39,14,2393362.0,-257660.0,2651022.0,2209267.0
34819,2021-12-17,41,14,20478.0,3021.0,17457.0,14992.0
34820,2021-12-17,52,26,253547.0,143472.0,110075.0,74159.0
34821,2021-12-17,43,26,255128.0,173702.0,81426.0,54162.0
34822,2021-12-17,38,40,296477.0,72357.0,224120.0,204408.0
34823,2021-12-17,39,40,1984855.0,323479.0,1661376.0,1358091.0
34824,2021-12-17,9,42,105649.0,-10204.0,115853.0,102539.0
34825,2021-12-17,1,42,155303.0,-15208.0,170511.0,151411.0
34826,2021-12-17,60,3,703048.0,174600.0,528448.0,474262.0
34827,2021-12-17,50,3,24052.0,8470.0,15582.0,13786.0
34828,2021-12-17,15,39,307963.0,127302.0,180661.0,163155.0
34829,2021-12-17,30,39,94059.0,28677.0,65382.0,53936.0
34830,2021-12-17,2,11,117057.0,117057.0,0.0,0.0
34831,2021-12-17,32,11,42608.0,42608.0,0.0,0.0
